proportionalf_1.txt,wrench_mx.txt,wrench_fx.txt,integralf_3.txt,wrench_fy.txt,integralf_2.txt,integralf_1.txt,wrench_fz.txt,proportionalf_4.txt,wrench_mz.txt,proportionalf_3.txt,integralf_5.txt,integralf_4.txt,wrench_my.txt,proportionalf_5.txt,proportionalf_2.txt,posd1.txt,error_vel_4.txt,accd1.txt,accd5.txt,vela4.txt,error_vel_1.txt,trq1.txt,error_pos_1.txt,posa3.txt,error_vel_2.txt,error_pos_3.txt,error_pos_2.txt,veld2.txt,error_pos_4.txt,posd5.txt,posa2.txt,error_vel_3.txt,accd3.txt,error_vel_5.txt,trq2.txt,veld1.txt,posd3.txt,accd4.txt,vela5.txt,trq5.txt,posd2.txt,accd2.txt,posa1.txt,veld4.txt,veld5.txt,trq3.txt,posd4.txt,error_pos_5.txt,vela1.txt,posa5.txt,vela3.txt,posa4.txt,vela2.txt,veld3.txt,trq4.txt
,,,,,,,,,,,,,,,,2.49666,0.0185149,-0.417381,-0.183262,-0.0,-0.0442271,0.935454,0.0613027,-0.639738,0.00371166,-0.0593471,0.0425929,0.00371166,0.00295979,1.09853,0.15714,-0.0127118,0.114384,0.0203707,3.30806,0.0463958,-0.699085,-0.166566,-0.0,0.118286,0.199733,-0.0333905,2.43536,0.0185149,0.0203707,-3.6314,0.998668,1.09442,0.0906229,0.00411504,0.0,0.995708,-0.0,-0.0127118,0.021726
,,,,,,,,,,,,,,,,2.4971,0.0168823,-0.400781,-0.175972,-0.0,-0.0402628,0.872742,0.061011,-0.639738,0.00338438,-0.0594686,0.0426283,0.00338438,0.00313672,1.09873,0.15714,-0.0115907,0.109831,0.0185745,3.36032,0.0423047,-0.699207,-0.159941,-0.0,0.118286,0.199768,-0.0320625,2.43609,0.0168823,0.0185745,-3.6314,0.998845,1.09461,0.0825675,0.00411504,0.0,0.995708,-0.0,-0.0115907,-0.032589
,,,,,,,,,,,,,,,,2.49751,0.0153165,-0.383865,-0.168544,-0.0,-0.0368022,0.919776,0.0606591,-0.639738,0.0030705,-0.0595791,0.0426606,0.0030705,0.00329766,1.09891,0.15714,-0.0105155,0.105191,0.0168518,3.34987,0.0383812,-0.699317,-0.15319,-0.0,0.121765,0.199801,-0.0307092,2.43685,0.0153165,0.0168518,-3.6113,0.999006,1.09479,0.0751834,0.00411504,0.0,0.995708,-0.0,-0.0105155,-0.057936
,,,,,,,,,,,,,,,,2.49787,0.0138189,-0.36663,-0.160977,-0.0,-0.0385411,0.91455,0.0603494,-0.639738,0.00277028,-0.0596791,0.0426898,0.00277028,0.00344328,1.09907,0.15714,-0.00948715,0.100465,0.015204,3.33419,0.0346284,-0.699417,-0.146311,-0.0,0.121765,0.19983,-0.0293304,2.43752,0.0138189,0.015204,-3.5979,0.999151,1.09495,0.0731696,0.00411504,0.0,0.995708,-0.0,-0.00948715,-0.065178
,,,,,,,,,,,,,,,,2.4982,0.0123907,-0.349076,-0.153269,-0.0,-0.037421,1.01907,0.0600131,-0.639738,0.00248397,-0.059769,0.042716,0.00248397,0.00357427,1.09921,0.15714,-0.00850649,0.0956517,0.0136327,3.33941,0.0310496,-0.699507,-0.139305,-0.0,0.121765,0.199856,-0.0279261,2.43819,0.0123907,0.0136327,-3.5979,0.999282,1.0951,0.0684706,0.00411504,0.0,0.995708,-0.0,-0.00850649,-0.057936
,,,,,,,,,,,,,,,,2.49849,0.0110332,-0.3312,-0.145419,-0.0,-0.0334385,1.0243,0.0597728,-0.639738,0.00221184,-0.0598494,0.0427395,0.00221184,0.00369133,1.09934,0.15714,-0.00757441,0.0907505,0.0121391,3.35509,0.027648,-0.699588,-0.132171,-0.0,0.118286,0.19988,-0.026496,2.43872,0.0110332,0.0121391,-3.5979,0.999399,1.09522,0.0610865,0.00411504,0.0,0.995708,-0.0,-0.00757441,-0.065178
,,,,,,,,,,,,,,,,2.49875,0.00974772,-0.313,-0.137428,-0.0,-0.0319608,0.982488,0.0594691,-0.639738,0.00195414,-0.0599206,0.0427503,0.00195414,0.00379517,1.09945,0.15715,-0.00669178,0.0857609,0.0107248,3.34464,0.0244267,-0.699659,-0.124908,-0.0,0.118286,0.1999,-0.02504,2.43929,0.00974772,0.0107248,-3.59455,0.999503,1.09534,0.0563876,0.00411504,0.0,0.995708,-0.0,-0.00669178,-0.039831
,,,,,,,,,,,,,,,,2.49898,0.0085355,-0.294476,-0.129294,-0.0,-0.0309708,1.05043,0.0592852,-0.639738,0.00103985,-0.0599834,0.0427686,0.00171113,0.00388652,1.09955,0.15715,-0.00585948,0.0806827,0.00939106,3.33941,0.0213891,-0.699722,-0.117515,-0.0,0.121765,0.199919,-0.0235581,2.4397,0.0085355,0.00939106,-3.5845,0.999594,1.09544,0.0523599,0.00411504,0.0,0.995708,0.00067128,-0.00585948,-0.068799
,,,,,,,,,,,,,,,,2.49918,0.00739785,-0.275624,-0.121017,-0.0,-0.0237524,1.00339,0.059102,-0.639738,0.00148306,-0.060038,0.0427845,0.00148306,0.00396613,1.09964,0.15715,-0.00507842,0.0755151,0.00813939,3.37077,0.0185383,-0.699776,-0.109992,-0.0,0.121765,0.199935,-0.0220499,2.44008,0.00739785,0.00813939,-3.5778,0.999674,1.09553,0.0422907,0.00411504,0.0,0.995708,-0.0,-0.00507842,-0.076041
,,,,,,,,,,,,,,,,2.49936,0.0063361,-0.256444,-0.112595,-0.0,-0.0250704,1.05043,0.0589215,-0.639738,0.00127022,-0.0600851,0.0427983,0.00127022,0.00403473,1.09972,0.15715,-0.00434948,0.0702579,0.00697121,3.30283,0.0158777,-0.699823,-0.102337,-0.0,0.125244,0.199948,-0.0205155,2.44043,0.0063361,0.00697121,-3.5778,0.999743,1.0956,0.0409481,0.00411504,0.0,0.995708,-0.0,-0.00434948,-0.076041
,,,,,,,,,,,,,,,,2.4995,0.00535155,-0.236933,-0.104028,-0.0,-0.0194822,0.998166,0.0587657,-0.639738,0.00107284,-0.0601252,0.04281,0.00107284,0.00409311,1.09978,0.15715,-0.00367356,0.0649105,0.00588797,3.3969,0.0134105,-0.699863,-0.0945507,-0.0,0.125244,0.19996,-0.0189546,2.44074,0.00535155,0.00588797,-3.5711,0.999801,1.09567,0.0328927,0.00411504,0.0,0.995708,-0.0,-0.00367356,-0.03621
,,,,,,,,,,,,,,,,2.49962,0.00444553,-0.21709,-0.0953154,-0.0,-0.0197388,1.01384,0.0586366,-0.639738,0.000891211,-0.0601588,0.0428198,0.000891211,0.00414203,1.09983,0.15715,-0.00305157,0.0594725,0.00489114,3.32374,0.0111401,-0.699897,-0.0866318,-0.0,0.121765,0.19997,-0.0173672,2.44099,0.00444553,0.00489114,-3.56775,0.99985,1.09572,0.0308789,0.00411504,0.0,0.995708,-0.0,-0.00305157,-0.043452
,,,,,,,,,,,,,,,,2.49972,0.00361936,-0.196913,-0.0864562,-0.0,-0.0137537,1.13404,0.0585764,-0.639738,0.000725588,-0.0601864,0.0428279,0.000725588,0.00418228,1.09988,0.15715,-0.00248442,0.0539433,0.00398216,3.376,0.00906984,-0.699925,-0.0785797,-0.0,0.121765,0.199978,-0.015753,2.44115,0.00361936,0.00398216,-3.5711,0.99989,1.09576,0.0228235,0.00411504,0.0,0.995708,-0.0,-0.00248442,-0.057936
,,,,,,,,,,,,,,,,2.49981,0.00287438,-0.1764,-0.0774497,-0.0,-0.00890773,1.16017,0.0584763,-0.639738,0.00057624,-0.0602086,0.0428243,0.00057624,0.00421468,1.09991,0.15716,-0.00197301,0.0483224,0.0031625,3.42826,0.007203,-0.699947,-0.0703937,-0.0,0.125244,0.199984,-0.014112,2.44133,0.00287438,0.0031625,-3.56775,0.999923,1.0958,0.0161107,0.00411504,0.0,0.995708,-0.0,-0.00197301,-0.061557
,,,,,,,,,,,,,,,,2.49987,0.00221194,-0.15555,-0.068295,-0.0,-0.011239,1.03475,0.0582982,-0.639738,-0.000227843,-0.060226,0.0428294,0.000443438,0.00424005,1.09994,0.15716,-0.00151827,0.0426095,0.00243366,3.32374,0.00554297,-0.699964,-0.062073,-0.0,0.128723,0.19999,-0.012444,2.44157,0.00221194,0.00243366,-3.56775,0.999948,1.09583,0.016782,0.00411504,0.0,0.995708,0.00067128,-0.00151827,-0.07242
,,,,,,,,,,,,,,,,2.49992,0.00163337,-0.13436,-0.0589914,-0.0,-0.0207442,0.945906,0.0580743,-0.639738,0.000327451,-0.0602392,0.0428332,0.000327451,0.0042592,1.09996,0.15716,-0.00112113,0.036804,0.0017971,3.38645,0.00409314,-0.699977,-0.053617,-0.0,0.128723,0.199993,-0.0107488,2.44184,0.00163337,0.0017971,-3.56775,0.999967,1.09585,0.0248374,0.00411504,0.0,0.995708,-0.0,-0.00112113,-0.076041
,,,,,,,,,,,,,,,,2.49995,0.00114005,-0.11283,-0.0495382,-0.0,-0.023323,0.951132,0.0579277,-0.639738,0.000228552,-0.0602487,0.042836,0.000228552,0.004273,1.09998,0.15716,-0.000782504,0.0309054,0.00125433,3.37077,0.0028569,-0.699987,-0.045025,-0.0,0.128723,0.199996,-0.00902637,2.44202,0.00114005,0.00125433,-3.5711,0.999981,1.09586,0.0261799,0.00411504,0.0,0.995708,-0.0,-0.000782504,-0.083283
,,,,,,,,,,,,,,,,2.49998,0.00073333,-0.0909563,-0.0399345,-0.0,-0.0162869,0.961584,0.0577999,-0.639738,0.000147015,-0.060255,0.0428378,0.000147015,0.00428229,1.09999,0.15716,-0.000503332,0.0249133,0.000806837,3.41258,0.00183769,-0.699993,-0.0362963,-0.0,0.132202,0.199998,-0.0072765,2.44218,0.00073333,0.000806837,-3.57445,0.99999,1.09587,0.0181246,0.00411504,0.0,0.995708,-0.0,-0.000503332,-0.083283
,,,,,,,,,,,,,,,,2.49999,0.000414583,-0.0687384,-0.0301796,-0.0,-0.0150718,0.930228,0.0576329,-0.639738,8.31141e-05,-0.0602589,0.042839,8.31141e-05,0.00428796,1.1,0.15716,-0.000284551,0.0188272,0.00045614,3.39167,0.00103893,-0.699997,-0.0274301,-0.0,0.132202,0.199999,-0.00549907,2.44236,0.000414583,0.00045614,-3.5711,0.999996,1.09588,0.0161107,0.00411504,0.0,0.995708,-0.0,-0.000284551,-0.086904
,,,,,,,,,,,,,,,,2.5,0.000185188,-0.0461742,-0.0202728,-0.0,-0.0176605,0.88842,0.0574992,-0.639738,3.71259e-05,-0.0602609,0.0428396,3.71259e-05,0.00429088,1.1,0.15716,-0.000127103,0.0126466,0.000203751,3.41258,0.000464074,-0.699999,-0.0184258,-0.0,0.125244,0.2,-0.00369394,2.4425,0.000185188,0.000203751,-3.5711,0.999999,1.09588,0.0181246,0.00411504,0.0,0.995708,-0.0,-0.000127103,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,-0.0126377,0.925002,0.0574415,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.40735,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44256,4.65299e-05,5.1194e-05,-3.5778,1.0,1.09588,0.0127543,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,-0.00458236,0.96681,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.39167,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5778,1.0,1.09588,0.00469896,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000787883,0.99294,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.4178,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.551,1.0,1.09588,-0.00067128,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.00339,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.39167,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54095,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.01384,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.41258,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.55435,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.0243,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.38645,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.55435,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.0243,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.42303,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56775,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.0243,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44393,0.000116602,-0.7,-0.00928267,-0.0,0.114807,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54765,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.01907,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.39167,0.000116602,-0.7,-0.00928267,-0.0,0.114807,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.55435,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.01907,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.42303,0.000116602,-0.7,-0.00928267,-0.0,0.111328,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.01907,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.42303,0.000116602,-0.7,-0.00928267,-0.0,0.114807,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5309,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,1.01384,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.42826,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54765,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.086904
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.982488,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44916,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54765,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.03621
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.96681,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44916,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5577,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.047073
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.96681,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.43348,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5644,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.057936
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.972036,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44916,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.53425,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.061557
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.951132,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.43871,0.000116602,-0.7,-0.00928267,-0.0,0.128723,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.065178
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.951132,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.43871,0.000116602,-0.7,-0.00928267,-0.0,0.128723,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.065178
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.43348,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5443,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.45439,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.55435,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.45439,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.5577,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44916,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54765,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.45439,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.551,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.086904
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.925002,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.45961,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.919776,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.46484,0.000116602,-0.7,-0.00928267,-0.0,0.114807,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54095,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.079662
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.91455,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44916,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.55435,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.083283
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.91455,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.45439,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.086904
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.91455,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.44393,0.000116602,-0.7,-0.00928267,-0.0,0.125244,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.551,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.090525
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.904098,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.43871,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.52755,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.090525
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.904098,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.49097,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54095,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.090525
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.904098,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428398,9.32818e-06,0.00429196,1.1,0.15716,-3.19349e-05,0.00637103,5.1194e-05,3.50142,0.000116602,-0.7,-0.00928267,-0.0,0.121765,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.54765,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.050694
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.909324,0.0574516,-0.639738,-0.000661952,-0.0602617,0.0428297,9.32818e-06,0.00429196,1.1,0.15717,-3.19349e-05,0.00637103,5.1194e-05,3.48574,0.000116602,-0.7,-0.00928267,-0.0,0.114807,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.551,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,0.00067128,-3.19349e-05,-0.057936
,,,,,,,,,,,,,,,,2.5,4.65299e-05,-0.023262,-0.0102131,-0.0,0.000116602,0.909324,0.0574516,-0.639738,9.32818e-06,-0.0602617,0.0428297,9.32818e-06,0.00429196,1.1,0.15717,-3.19349e-05,0.00637103,5.1194e-05,3.48574,0.000116602,-0.7,-0.00928267,-0.0,0.118286,0.2,-0.00186096,2.44255,4.65299e-05,5.1194e-05,-3.56105,1.0,1.09588,-0.0,0.00411504,0.0,0.995708,-0.0,-3.19349e-05,-0.07242
