posa4.txt,posd5.txt,vela5.txt,posd2.txt,trq5.txt,trq1.txt,trq4.txt,vela4.txt,vela3.txt,posa1.txt,posd4.txt,trq2.txt,trq3.txt,vela1.txt,posd1.txt,posa3.txt,posa2.txt,vela2.txt,posd3.txt,posa5.txt
1.79558,0.11062,-0.0,0.999999,-0.003479,2.05904,-0.814725,-0.0,0.0,2.98304,1.8,-1.60961,-5.46385,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,2.05382,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,2.05382,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,2.05382,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.4672,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,2.05382,-0.814725,-0.0,0.0,2.98304,1.8,-1.62006,-5.4672,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,2.05382,-0.814725,-0.0,0.0,2.98304,1.8,-1.62529,-5.5074,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,2.05382,-0.814725,-0.0,0.0,2.98304,1.8,-1.63574,-5.4806,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,2.05382,-0.814725,-0.0,0.0,2.98304,1.8,-1.61483,-5.5007,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,2.05382,-0.811104,-0.0,0.0,2.98304,1.8,-1.60961,-5.50405,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,2.05382,-0.814725,-0.0,0.0,2.98304,1.8,-1.60438,-5.5074,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,2.04859,-0.814725,-0.0,0.0,2.98304,1.8,-1.60961,-5.47055,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,2.04859,-0.814725,-0.0,0.0,2.98304,1.8,-1.61483,-5.5007,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,2.04859,-0.814725,-0.0,0.0,2.98304,1.8,-1.62006,-5.50405,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,2.04859,-0.811104,-0.0,0.0,2.98304,1.8,-1.62529,-5.4672,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,2.04337,-0.814725,-0.0,0.0,2.98304,1.8,-1.60961,-5.5208,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,2.04337,-0.814725,-0.0,0.0,2.98304,1.8,-1.60438,-5.4873,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.59393,-5.4873,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.59393,-5.5141,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.60961,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.49735,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.49735,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,2.03814,-0.811104,-0.0,0.0,2.98304,1.8,-1.62529,-5.4739,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,2.03814,-0.811104,-0.0,0.0,2.98304,1.8,-1.60438,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,2.03814,-0.811104,-0.0,0.0,2.98304,1.8,-1.59393,-5.49735,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.59916,-5.45715,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.60438,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.60438,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.61483,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.61483,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.60438,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.46385,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.4739,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,2.03814,-0.811104,-0.0,0.0,2.98304,1.8,-1.60438,-5.4873,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.60961,-5.5275,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,2.03814,-0.814725,-0.0,0.0,2.98304,1.8,-1.61483,-5.4806,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,2.03814,-0.818346,-0.0,0.0,2.98304,1.8,-1.59916,-5.49735,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.59916,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,2.03291,-0.811104,-0.0,0.0,2.98304,1.8,-1.59916,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,2.03291,-0.811104,-0.0,0.0,2.98304,1.8,-1.59393,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.47055,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.4739,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.50405,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.5007,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.4806,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.51075,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.59916,-5.47055,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.031311,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.59393,-5.494,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,2.03291,-0.818346,-0.0,0.0,2.98304,1.8,-1.59393,-5.5275,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.006958,2.03291,-0.818346,-0.0,0.0,2.98304,1.8,-1.5887,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.50405,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.5887,-5.50405,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.494,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.4672,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.58348,-5.4873,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57825,-5.53085,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57825,-5.5007,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,2.03291,-0.807483,-0.0,0.0,2.98304,1.8,-1.57825,-5.48395,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,2.03291,-0.811104,-0.0,0.0,2.98304,1.8,-1.57825,-5.5007,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57825,-5.4739,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57825,-5.5208,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57303,-5.47725,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,2.03291,-0.814725,-0.0,0.0,2.98304,1.8,-1.57303,-5.49065,-0.0,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
