wrench_mz.txt,wrench_fx.txt,wrench_fy.txt,proportionalf_2.txt,integralf_2.txt,proportionalf_5.txt,wrench_fz.txt,integralf_4.txt,wrench_my.txt,integralf_1.txt,proportionalf_3.txt,wrench_mx.txt,proportionalf_1.txt,integralf_3.txt,integralf_5.txt,proportionalf_4.txt,accd5.txt,veld3.txt,vela3.txt,error_vel_2.txt,posd1.txt,veld5.txt,posd2.txt,trq2.txt,vela2.txt,error_pos_3.txt,posa4.txt,accd4.txt,posa1.txt,posd3.txt,trq3.txt,trq5.txt,posd4.txt,posa3.txt,accd2.txt,vela5.txt,error_pos_2.txt,trq4.txt,vela1.txt,error_vel_4.txt,accd1.txt,accd3.txt,veld2.txt,vela4.txt,error_vel_3.txt,posa5.txt,error_pos_1.txt,error_pos_5.txt,trq1.txt,error_vel_5.txt,posd5.txt,veld4.txt,veld1.txt,error_vel_1.txt,posa2.txt,error_pos_4.txt,estimated_trqs_4.txt,estimated_trqs_5.txt,estimated_trqs_2.txt,estimated_trqs_3.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,1.48624,-0.104836,0.0,0.120964,0.00674877,0.404394,0.0202463,1.83955,-0.0,-0.00584437,0.00800885,0.237977,0.000140969,-0.0175468,-2.1038,-0.368774,0.010798,-0.0117024,0.446207,0.00884956,0.0160072,0.246228,0.00201384,0.0600896,0.148736,-0.386713,0.120964,0.00442478,-0.104836,0.00128319,0.0066078,0.0668707,0.386724,0.395544,0.0681539,0.0645144,0.0403215,0.0383076,0.00423914,0.00278918,0.338623,-0.0022554,1.05848,-1.79383,0.0863572
,,,,,,,,,,,,,,,,1.50367,-0.108726,0.0,0.124782,0.00715945,0.419344,0.0214783,1.89181,0.00067128,-0.00691214,0.0080531,0.240768,0.000181246,-0.0186146,-2.1239,-0.361816,0.0114551,-0.0117024,0.45144,0.0058997,0.0172392,0.249849,0.00402768,0.0624834,0.15048,-0.391248,0.125453,0.00442478,-0.108726,0.00137168,0.0069782,0.0709008,0.407628,0.413444,0.0722724,0.0669082,0.0418176,0.0377899,0.00423914,0.00340202,0.273795,-0.000751278,0.893908,-1.8884,0.0205966
,,,,,,,,,,,,,,,,1.52057,-0.11266,-0.0010472,0.129993,0.00758518,0.434465,0.0227555,1.92839,-0.0,-0.00800332,0.00809734,0.243473,0.00025173,-0.0197215,-2.144,-0.351379,0.0121363,-0.0117181,0.456513,0.00884956,0.0185164,0.249849,0.00469896,0.0649047,0.152171,-0.395644,0.129993,0.00442478,-0.111613,0.0014823,0.00733345,0.0750591,0.412854,0.425616,0.0765414,0.0693294,0.0433309,0.0386319,0.00423914,0.00403894,0.373899,4.42161e-05,1.097,-1.73037,0.161384
,,,,,,,,,,,,,,,,1.53693,-0.116638,0.0,0.134583,0.00802612,0.449753,0.0240784,1.95452,-0.0,-0.00914978,0.00816372,0.246094,0.000372561,-0.0208679,-2.18755,-0.344421,0.0128418,-0.0117181,0.461426,0.0132743,0.0198292,0.249849,0.00872665,0.0658776,0.153809,-0.399902,0.134583,0.0058997,-0.116638,0.00163717,0.00765356,0.0793251,0.41808,0.436479,0.0809623,0.0717773,0.0448608,0.0361342,0.00424921,0.00467808,0.336316,0.00013767,1.07669,-1.79345,0.168503
,,,,,,,,,,,,,,,,1.55277,-0.120658,0.0,0.138549,0.00848245,0.465202,0.0254473,2.01201,0.00067128,-0.0103362,0.00825221,0.24863,0.000553806,-0.0220544,-2.22105,-0.337463,0.0135719,-0.0117181,0.466181,0.0176991,0.0211981,0.25347,0.0127543,0.0683513,0.155394,-0.404023,0.139221,0.0058997,-0.120658,0.00183628,0.00792864,0.0837007,0.412854,0.447503,0.085537,0.074251,0.0464069,0.0336526,0.00424921,0.00531971,0.398994,-0.000102295,1.13096,-1.737,0.285738
,,,,,,,,,,,,,,,,1.56808,-0.124718,0.0,0.143906,0.00895431,0.480807,0.0268629,2.07995,-0.0,-0.0115474,0.00838496,0.251082,0.000745121,-0.0232812,-2.2445,-0.327026,0.0143269,-0.0117338,0.470779,0.019174,0.0226137,0.25347,0.0201384,0.0664252,0.156926,-0.408008,0.143906,0.0103245,-0.124718,0.00196903,0.00820919,0.0882978,0.397176,0.461633,0.0902669,0.0767497,0.0479685,0.0278301,0.00424921,0.00594195,0.427067,-0.00494968,1.12817,-1.75072,-0.0801563
,,,,,,,,,,,,,,,,1.58287,-0.128818,-0.0010472,0.147964,0.00944187,0.496562,0.0283256,2.11653,0.00067128,-0.012815,0.00860619,0.253451,0.00088609,-0.0245489,-2.28135,-0.316589,0.015107,-0.0117338,0.475221,0.0103245,0.0240663,0.260712,0.0181246,0.0645231,0.158407,-0.411858,0.148636,0.0147493,-0.12777,0.0020354,0.00855578,0.0931182,0.428532,0.486238,0.0951536,0.0792724,0.0495452,0.0314207,0.00425927,0.0065008,0.542824,-0.00653396,1.15755,-1.59543,-0.337312
,,,,,,,,,,,,,,,,1.59715,-0.132955,0.0,0.15341,0.00994527,0.512463,0.0298358,2.16879,-0.0,-0.0141238,0.00891593,0.255737,0.000926367,-0.0258577,-2.3182,-0.306152,0.0159124,-0.0117338,0.479507,0.00147493,0.0255665,0.260712,0.0100692,0.0582196,0.159836,-0.415573,0.15341,0.0235988,-0.132955,0.0020354,0.0090189,0.0981632,0.553956,0.510988,0.100199,0.0818184,0.0511365,0.0410673,0.00426934,0.0069965,0.538873,-0.00460146,1.20954,-1.65773,-0.323871
,,,,,,,,,,,,,,,,1.61091,-0.137129,-0.0010472,0.157554,0.0104646,0.528503,0.0313939,2.25763,0.00067128,-0.0154585,0.00929203,0.257941,0.000926367,-0.0272081,-2.34835,-0.292236,0.0167434,-0.0117496,0.48364,-0.0,0.0271145,0.238986,0.00201384,0.0519385,0.161213,-0.419155,0.158225,0.0324484,-0.136081,0.00205752,0.00953828,0.103346,0.65325,0.528503,0.105403,0.0843869,0.0527418,0.0507279,0.00427941,0.0074514,0.449804,-0.00145878,1.1319,-1.66962,-0.0827384
,,,,,,,,,,,,,,,,1.62417,-0.141338,0.0,0.162411,0.0110001,0.544679,0.0330004,2.29421,0.00067128,-0.0168508,0.00966814,0.260064,0.000936436,-0.0286004,-2.3785,-0.285278,0.0176002,-0.0117496,0.48762,0.00442478,0.028721,0.235365,-0.0,0.0501038,0.16254,-0.422604,0.163082,0.0368732,-0.141338,0.00207965,0.0100637,0.108689,0.762996,0.540254,0.110769,0.086977,0.0543606,0.0543606,0.00427941,0.00793209,0.259868,-0.00226853,0.879056,-1.86982,0.0210171
,,,,,,,,,,,,,,,,1.63692,-0.14558,0.0,0.167977,0.0115519,0.560985,0.0346557,2.36215,-0.0,-0.0182697,0.00993363,0.262106,0.000936436,-0.0300349,-2.4254,-0.271362,0.018483,-0.0117653,0.491448,0.00147493,0.0303662,0.238986,0.00067128,0.0541896,0.163816,-0.425922,0.167977,0.0353982,-0.14558,0.00212389,0.0106155,0.114173,0.830934,0.55951,0.116297,0.0895879,0.0559924,0.0553211,0.00428948,0.00854942,0.028581,-0.00109801,0.623857,-2.10638,-0.0112819
,,,,,,,,,,,,,,,,1.64916,-0.149856,-0.0010472,0.172239,0.01212,0.577416,0.0363601,2.41964,0.00067128,-0.0197468,0.0101106,0.264067,0.000946505,-0.0315121,-2.46225,-0.267883,0.0193921,-0.0117653,0.495125,0.00147493,0.0320606,0.257091,-0.0,0.06862,0.165042,-0.429108,0.17291,0.0235988,-0.148808,0.00214602,0.0111735,0.119843,0.857064,0.575941,0.121989,0.0922188,0.0576368,0.0576368,0.00429955,0.00928144,0.122404,-3.6867e-06,0.748657,-1.9584,0.0888838
,,,,,,,,,,,,,,,,1.66091,-0.154162,0.0,0.177208,0.0127047,0.593967,0.038114,2.4928,0.00067128,-0.0212512,0.0102434,0.265948,0.000966644,-0.0330322,-2.4924,-0.264404,0.0203275,-0.011781,0.498653,0.00442478,0.0338044,0.282438,0.00201384,0.0801197,0.166218,-0.432166,0.177879,0.0147493,-0.154162,0.00219027,0.011738,0.125656,0.893646,0.589542,0.127846,0.0948689,0.0592931,0.0572792,0.00430962,0.0100841,0.228843,-0.00157841,0.923137,-1.92423,0.0159433
,,,,,,,,,,,,,,,,1.67216,-0.158498,-0.0010472,0.180869,0.0133059,0.610632,0.0399178,2.57642,0.00201384,-0.0228145,0.010354,0.26775,0.00100692,-0.0345954,-2.54265,-0.257446,0.0212895,-0.011781,0.502031,0.00442478,0.0355981,0.32589,0.00201384,0.087213,0.167344,-0.435094,0.182883,0.0103245,-0.157451,0.00223451,0.012299,0.131634,0.909324,0.606208,0.133869,0.0975375,0.0609609,0.0589471,0.00431969,0.0109355,0.295,-0.00114313,0.917517,-1.80656,0.0950448
,,,,,,,,,,,,,,,,1.68292,-0.162863,0.0,0.187248,0.0139239,0.627408,0.0417718,2.613,0.00067128,-0.0244055,0.0104425,0.269473,0.00108747,-0.0362022,-2.57615,-0.24353,0.0222783,-0.0117967,0.505262,0.00442478,0.037442,0.351237,0.00469896,0.0898992,0.168421,-0.437894,0.187919,0.0103245,-0.162863,0.00227876,0.0128365,0.13778,0.930228,0.622983,0.140059,0.100224,0.0626398,0.0579408,0.00432976,0.0118358,0.2323,-0.000412408,0.890129,-1.92025,0.209052
,,,,,,,,,,,,,,,,1.69319,-0.167256,-0.0010472,0.192988,0.0145588,0.644289,0.0436763,2.71229,-0.0,-0.0260561,0.010531,0.271118,0.00125865,-0.0378528,-2.59625,-0.24353,0.023294,-0.0117967,0.508347,0.00442478,0.0393365,0.3621,0.0100692,0.0940771,0.169449,-0.440567,0.192988,0.00884956,-0.166209,0.00232301,0.0133001,0.144094,0.893646,0.639864,0.146417,0.102927,0.0643292,0.05426,0.00433983,0.0127631,0.387243,-0.000263873,1.23179,-1.70711,0.488206
,,,,,,,,,,,,,,,,1.70298,-0.171674,0.0,0.197415,0.0152105,0.66127,0.0456316,2.79068,0.00067128,-0.027735,0.0106637,0.272686,0.00156073,-0.0395474,-2.66325,-0.240051,0.0243369,-0.0118124,0.511286,0.00147493,0.0412818,0.387447,0.0221523,0.0953213,0.170429,-0.443114,0.198086,0.0103245,-0.171674,0.00236726,0.0136498,0.150578,0.75777,0.659795,0.152945,0.105646,0.0660286,0.0438764,0.0043499,0.0136732,0.399815,0.000814844,1.25242,-1.75887,0.413155
,,,,,,,,,,,,,,,,1.71228,-0.176118,-0.0010472,0.201199,0.0158794,0.678347,0.0476381,2.86385,0.00201384,-0.0294583,0.0108186,0.274176,0.00189301,-0.0412864,-2.7135,-0.236572,0.025407,-0.0118281,0.51408,0.00442478,0.0432681,0.401931,0.0322215,0.0951058,0.17136,-0.445536,0.203213,0.0132743,-0.175071,0.0024115,0.0139864,0.157232,0.736866,0.673922,0.159643,0.10838,0.0677376,0.0355161,0.00437004,0.0145884,0.311429,-0.00179948,0.886126,-1.82874,-0.0942299
,,,,,,,,,,,,,,,,1.72111,-0.180585,-0.0010472,0.207696,0.0165653,0.695514,0.049696,2.93179,0.00067128,-0.0312418,0.0109956,0.27559,0.00221523,-0.0430699,-2.75035,-0.233093,0.0265045,-0.0118281,0.516731,0.0058997,0.0453058,0.409173,0.0302076,0.0963798,0.172244,-0.447833,0.208367,0.0147493,-0.179538,0.00245575,0.0143501,0.164057,0.710736,0.689615,0.166512,0.111129,0.0694557,0.039248,0.00439017,0.015509,0.427151,-0.00157233,1.23397,-1.70958,0.197951
,,,,,,,,,,,,,,,,1.72946,-0.185074,-0.0010472,0.211533,0.0172685,0.712768,0.0518055,3.0154,0.00201384,-0.0330543,0.0111283,0.276928,0.00257772,-0.0448981,-2.7939,-0.215698,0.0276296,-0.0118438,0.51924,0.00442478,0.0474053,0.420036,0.0349066,0.0961926,0.17308,-0.450008,0.213547,0.0176991,-0.184027,0.0025,0.0146908,0.171054,0.642798,0.708343,0.173554,0.113892,0.0711823,0.0362757,0.00440024,0.0165013,0.16637,-0.00146609,0.711564,-1.95731,-0.0360397
,,,,,,,,,,,,,,,,1.73735,-0.189584,-0.0010472,0.21808,0.017989,0.730102,0.053967,3.08857,0.00067128,-0.0349119,0.0112611,0.27819,0.00287979,-0.0467714,-2.8408,-0.212219,0.0287824,-0.0118595,0.521607,0.00442478,0.0495567,0.441762,0.0342353,0.103393,0.173869,-0.452059,0.218751,0.0132743,-0.188537,0.00254425,0.0151092,0.178224,0.658476,0.725677,0.180768,0.116667,0.0729171,0.0386818,0.00441031,0.0175213,0.314171,-0.00295794,0.982935,-1.79173,-0.198984
,,,,,,,,,,,,,,,,1.74476,-0.194115,0.0,0.221965,0.0187269,0.747513,0.0561806,3.18263,0.00201384,-0.0368147,0.0113496,0.279378,0.00323222,-0.0486899,-2.8944,-0.212219,0.029963,-0.0118752,0.523834,0.00442478,0.0517502,0.474351,0.0288651,0.109131,0.174611,-0.453989,0.223979,0.0103245,-0.194115,0.0025885,0.0154947,0.185568,0.658476,0.743088,0.188156,0.119455,0.0746595,0.0457945,0.00443045,0.0186135,0.285733,-0.000518868,1.03391,-1.86579,0.374583
,,,,,,,,,,,,,,,,1.75171,-0.198664,-0.0010472,0.227214,0.0194822,0.764996,0.0584467,3.24012,0.00201384,-0.0387628,0.0114381,0.280491,0.00360478,-0.0506538,-2.93795,-0.212219,0.0311716,-0.0118909,0.525922,0.00147493,0.053986,0.50694,0.038263,0.11193,0.175307,-0.455799,0.229228,0.0103245,-0.197617,0.00261062,0.0158774,0.193108,0.663702,0.763521,0.195719,0.122255,0.0764092,0.0381462,0.00446066,0.0197335,0.22925,-0.000771857,0.894848,-1.8946,0.0106539
,,,,,,,,,,,,,,,,1.75821,-0.20323,-0.0010472,0.231811,0.0202551,0.782546,0.0607653,3.33941,0.00268512,-0.0407566,0.0114823,0.281531,0.00400754,-0.0526632,-2.98485,-0.205261,0.0324081,-0.0119066,0.527871,0.00442478,0.0562744,0.525045,0.038263,0.119165,0.175957,-0.457488,0.234497,0.0058997,-0.202183,0.00265487,0.0162475,0.200801,0.564408,0.778121,0.203456,0.125065,0.0781655,0.0399025,0.00449087,0.0209258,0.204827,-0.000616431,0.874291,-1.91357,0.164629
,,,,,,,,,,,,,,,,1.76424,-0.207813,-0.0010472,0.237099,0.0210456,0.800158,0.0631367,3.40735,0.00268512,-0.0427961,0.0115044,0.282498,0.00443045,-0.0547184,-3.0418,-0.194824,0.0336729,-0.0119223,0.529684,0.00442478,0.0586055,0.546771,0.0422907,0.12641,0.176561,-0.459059,0.239784,0.00147493,-0.206766,0.00269911,0.0166151,0.208671,0.60099,0.795734,0.21137,0.127885,0.0799282,0.0376375,0.00453114,0.0221685,0.43232,-0.00339908,1.16927,-1.71302,-0.0707361
,,,,,,,,,,,,,,,,1.76982,-0.212411,-0.0010472,0.241062,0.0218537,0.817829,0.065561,3.51187,0.00402768,-0.0448815,0.0115487,0.283392,0.00488357,-0.0568195,-3.0887,-0.191345,0.0349659,-0.0119381,0.53136,0.00147493,0.0609896,0.575739,0.0402768,0.12629,0.17712,-0.460512,0.24509,0.00442478,-0.211364,0.00272124,0.0169701,0.216738,0.585312,0.816354,0.21946,0.130715,0.0816966,0.0414198,0.00457142,0.0234172,0.330383,0.000624542,1.11171,-1.79426,0.329059
,,,,,,,,,,,,,,,,1.77495,-0.217023,-0.0010472,0.245712,0.0226795,0.835553,0.0680385,3.59549,0.00469896,-0.0469972,0.0115929,0.284214,0.0053971,-0.0589667,-3.13895,-0.184387,0.0362872,-0.0119695,0.532901,0.00442478,0.0634067,0.582981,0.0483322,0.129128,0.177634,-0.461848,0.250411,0.00442478,-0.215976,0.00276549,0.0172824,0.224961,0.564408,0.831129,0.227726,0.133553,0.0834704,0.0351382,0.00463184,0.0246943,0.237096,-0.00139801,0.980371,-1.94271,0.201475
,,,,,,,,,,,,,,,,1.77964,-0.221648,-0.00314159,0.249706,0.0235231,0.853327,0.0705693,3.61639,0.00604152,-0.0491749,0.0116372,0.284965,0.00597104,-0.06116,-3.20595,-0.177429,0.037637,-0.0119852,0.534309,0.00147493,0.0658569,0.619191,0.0530312,0.134924,0.178103,-0.463068,0.255747,0.00147493,-0.218506,0.00278761,0.0175521,0.233383,0.538278,0.851852,0.236171,0.136399,0.0852491,0.032218,0.00471239,0.0259998,0.550106,-0.00153328,1.4836,-1.59596,0.0891375
,,,,,,,,,,,,,,,,1.78388,-0.226284,-0.00314159,0.251028,0.0243845,0.871145,0.0731535,3.63207,0.0100692,-0.0513831,0.0117035,0.285645,0.00649464,-0.0633997,-3.2294,-0.170471,0.0390152,-0.0120166,0.535583,0.00442478,0.0682901,0.644538,0.0543737,0.133352,0.178528,-0.464172,0.261097,0.0058997,-0.223142,0.00280973,0.0178899,0.241983,0.632346,0.86672,0.244793,0.139252,0.0870323,0.0326586,0.00486343,0.0273117,0.464393,-0.00299706,1.39612,-1.67193,0.0710794
,,,,,,,,,,,,,,,,1.78768,-0.230931,-0.00314159,0.25169,0.0252638,0.889003,0.0757913,3.59549,0.0147682,-0.053622,0.0117699,0.286254,0.00708872,-0.0656858,-3.28635,-0.166992,0.040422,-0.0120637,0.536726,0.00147493,0.0707667,0.666264,0.055045,0.136212,0.178909,-0.465163,0.266459,0.0058997,-0.227789,0.00285398,0.018175,0.25074,0.648024,0.887528,0.253594,0.142111,0.0888195,0.0337745,0.00502453,0.0286521,0.352068,-0.000826656,1.17047,-1.80577,0.233426
,,,,,,,,,,,,,,,,1.79105,-0.235587,-0.00418879,0.255049,0.0261609,0.906897,0.0784827,3.64775,0.016782,-0.0558918,0.0118805,0.286794,0.00768281,-0.0680183,-3.34665,-0.160034,0.0418574,-0.0121265,0.537738,0.00147493,0.0732971,0.677127,0.0604152,0.139077,0.179246,-0.46604,0.271831,0.0058997,-0.231398,0.00287611,0.0184781,0.259697,0.632346,0.905422,0.262573,0.144977,0.0906103,0.0301951,0.00518564,0.0299769,0.36166,-0.000995488,0.937898,-1.87635,0.000751271
,,,,,,,,,,,,,,,,1.79399,-0.240251,-0.00733038,0.262445,0.027076,0.924822,0.0812279,3.85156,0.0147682,-0.0581767,0.0120354,0.287264,0.00826682,-0.0703975,-3.40695,-0.160034,0.0433216,-0.0122208,0.53862,0.00442478,0.0759114,0.702474,0.0610865,0.134573,0.17954,-0.466804,0.277213,0.0132743,-0.232921,0.00292035,0.0188092,0.268812,0.632346,0.920398,0.271732,0.147847,0.0924043,0.0313178,0.00531654,0.0312862,0.351642,-0.00323792,0.891876,-1.85816,-0.132999
,,,,,,,,,,,,,,,,1.79649,-0.244923,-0.00942478,0.269849,0.028009,0.942775,0.084027,4.00312,0.0127543,-0.0604612,0.0123451,0.287666,0.00884076,-0.0728234,-3.4438,-0.160034,0.0448144,-0.0123622,0.539374,0.00147493,0.0785695,0.706095,0.0584014,0.131548,0.179791,-0.467458,0.282603,0.019174,-0.235498,0.00294248,0.0191682,0.278127,0.62712,0.9413,0.28107,0.150722,0.094201,0.0357996,0.00545751,0.0324693,0.614775,-0.00230174,1.42293,-1.76556,-0.0504249
,,,,,,,,,,,,,,,,1.79858,-0.2496,-0.0167552,0.273232,0.02896,0.960751,0.08688,3.97176,0.0147682,-0.0626825,0.0127876,0.288,0.00945499,-0.075296,-3.44045,-0.149597,0.046336,-0.0126135,0.54,0.00442478,0.0811909,0.706095,0.0570588,0.118202,0.18,-0.468,0.288,0.0353982,-0.232845,0.0029646,0.019505,0.287623,0.559182,0.956326,0.290587,0.1536,0.096,0.0389412,0.0056891,0.0335484,0.805569,-0.00356816,2.18051,-1.77896,0.254686
,,,,,,,,,,,,,,,,1.80024,-0.254282,-0.0314159,0.266551,0.029929,0.978745,0.089787,3.79408,0.0268512,-0.0648563,0.0134292,0.288266,0.0100793,-0.0778154,-3.40025,-0.149597,0.0478864,-0.0129591,0.540499,0.00147493,0.0837958,0.706095,0.0610865,0.103384,0.180166,-0.468433,0.293403,0.0530973,-0.222866,0.00300885,0.0198497,0.297276,0.606216,0.97727,0.300285,0.156481,0.0978009,0.0367143,0.00599118,0.0344572,0.660659,-0.000488736,1.75067,-1.57871,0.364058
,,,,,,,,,,,,,,,,1.80148,-0.258968,-0.0345575,0.266588,0.030916,0.996754,0.0927481,3.91427,0.0322215,-0.067077,0.0140708,0.288466,0.0108647,-0.0803817,-3.4438,-0.135681,0.0494656,-0.0133046,0.540873,0.00442478,0.0863944,0.76041,0.0691419,0.0959433,0.180291,-0.468757,0.29881,0.0634218,-0.224411,0.0030531,0.0200513,0.307109,0.585312,0.992329,0.310162,0.159365,0.0996032,0.0304613,0.00635367,0.0353948,0.337597,-0.00238629,1.11765,-1.69864,0.0773601
,,,,,,,,,,,,,,,,1.80231,-0.263657,-0.0314159,0.269984,0.0319211,1.01477,0.0957632,3.78362,0.0342353,-0.0693603,0.0146681,0.288599,0.0115695,-0.0829948,-3.56775,-0.135681,0.0510737,-0.0136345,0.541123,0.00147493,0.0890068,0.782136,0.0704845,0.103253,0.180374,-0.468973,0.30422,0.058997,-0.232241,0.00307522,0.0203516,0.317145,0.642798,1.0133,0.32022,0.16225,0.101407,0.0309221,0.00675644,0.0364056,0.465461,-0.0011861,1.49947,-1.695,0.146153
,,,,,,,,,,,,,,,,1.80272,-0.268347,-0.0324631,0.268684,0.0329442,1.0328,0.0988325,3.96653,0.0409481,-0.0715962,0.0151991,0.288666,0.0123348,-0.0856548,-3.53425,-0.13916,0.0527106,-0.0140586,0.541249,0.00442478,0.0916431,0.803862,0.0724983,0.107615,0.180416,-0.469082,0.309632,0.0575221,-0.235884,0.00311947,0.0206094,0.327338,0.674154,1.02837,0.330458,0.165137,0.103211,0.0307122,0.00718941,0.0375115,-0.0441153,-5.43656e-05,0.752484,-2.59213,0.211306
,,,,,,,,,,,,,,,,1.80273,-0.273038,-0.0481711,0.268726,0.0339853,1.05083,0.101956,3.75227,0.0463184,-0.0737533,0.0156195,0.288668,0.0130799,-0.0883617,-3.4706,-0.135681,0.0543765,-0.0146084,0.541252,0.00442478,0.0941623,0.858177,0.076526,0.117876,0.180417,-0.469085,0.315044,0.0501475,-0.224867,0.00316372,0.0209054,0.337712,0.648024,1.0464,0.340876,0.168024,0.105015,0.0284888,0.00779357,0.038757,0.501587,-0.00427486,2.00889,-1.79348,0.044896
,,,,,,,,,,,,,,,,1.80234,-0.277729,-0.0544543,0.256013,0.0350444,1.06885,0.105133,3.74704,0.0644429,-0.0759574,0.0160398,0.288605,0.0137747,-0.0911156,-3.55435,-0.13916,0.0560711,-0.0151582,0.541135,0.00147493,0.0966249,0.872661,0.0731696,0.131087,0.180378,-0.468984,0.320456,0.039823,-0.223274,0.00320796,0.0212698,0.348266,0.642798,1.06738,0.351474,0.17091,0.106819,0.0336492,0.00850848,0.0400313,0.685164,-0.00324703,1.89516,-1.61831,-0.0641914
,,,,,,,,,,,,,,,,1.80154,-0.282418,-0.0596903,0.250683,0.0361217,1.08687,0.108365,3.84111,0.0751834,-0.0781141,0.0165708,0.288478,0.0144997,-0.0939163,-3.5041,-0.13916,0.0577946,-0.0158022,0.540897,0.00442478,0.0990207,0.879903,0.0691419,0.128073,0.180299,-0.468777,0.325867,0.0457227,-0.222727,0.00325221,0.021622,0.359001,0.595764,1.08245,0.362253,0.173795,0.108622,0.0394803,0.00934422,0.0412239,0.892492,-0.00251475,2.22996,-1.29886,0.248158
,,,,,,,,,,,,,,,,1.80035,-0.287104,-0.0607375,0.246021,0.0372169,1.10488,0.111651,3.99789,0.0852526,-0.0803334,0.017146,0.288288,0.015275,-0.0967639,-3.6046,-0.132202,0.059547,-0.0164305,0.54054,0.0058997,0.10141,0.86904,0.0731696,0.119157,0.18018,-0.468468,0.331274,0.0575221,-0.226367,0.00329646,0.0219419,0.369915,0.642798,1.09898,0.373212,0.176679,0.110425,0.037255,0.0102404,0.042401,0.129421,-0.00066004,0.994036,-2.34105,0.262932
,,,,,,,,,,,,,,,,1.79876,-0.291787,-0.0733038,0.246054,0.0383301,1.12288,0.11499,4.00834,0.0906229,-0.0823011,0.0176549,0.288035,0.0160604,-0.0996584,-3.4907,-0.128723,0.0613282,-0.0173573,0.540065,0.00442478,0.103844,0.861798,0.0785398,0.124989,0.180022,-0.468056,0.336677,0.0545723,-0.218483,0.00334071,0.0222698,0.38101,0.642798,1.11845,0.384351,0.179561,0.112226,0.0336858,0.0111466,0.0436734,-0.0624085,-0.000708821,0.641678,-2.70884,0.0675033
,,,,,,,,,,,,,,,,1.79679,-0.296465,-0.0921534,0.246753,0.0394614,1.14086,0.118384,3.95608,0.0953218,-0.0842527,0.0181858,0.287719,0.0168458,-0.1026,-3.50745,-0.125244,0.0631382,-0.0183469,0.539473,0.00442478,0.106241,0.840072,0.0792111,0.132292,0.179824,-0.467543,0.342075,0.0501475,-0.204311,0.00338496,0.0226156,0.392284,0.736866,1.13643,0.395669,0.18244,0.114025,0.0348138,0.0121435,0.0449524,0.313371,-0.00132377,1.32809,-2.2327,0.203271
,,,,,,,,,,,,,,,,1.79443,-0.301137,-0.106814,0.244089,0.0406106,1.15881,0.121832,3.92995,0.103377,-0.0861412,0.0187832,0.287341,0.0176916,-0.105588,-3.5912,-0.114807,0.064977,-0.0194465,0.538764,0.00442478,0.10852,0.756789,0.0825675,0.132218,0.179588,-0.466929,0.347466,0.0530973,-0.194323,0.0034292,0.022919,0.403738,0.710736,1.15439,0.407168,0.185315,0.115822,0.0332545,0.0133115,0.0461938,0.898251,-0.00429173,2.47815,-1.43407,0.226255
,,,,,,,,,,,,,,,,1.79168,-0.305803,-0.113097,0.233362,0.0417778,1.17674,0.125333,3.93518,0.119488,-0.0879821,0.0193584,0.286902,0.0185173,-0.108622,-3.70845,-0.107849,0.0668445,-0.0206403,0.537941,0.00147493,0.110743,0.709716,0.0845813,0.12624,0.179314,-0.466216,0.35285,0.0619469,-0.192706,0.00345133,0.0232606,0.415394,0.726414,1.17527,0.418845,0.188186,0.117617,0.0330352,0.0145903,0.0474861,0.537952,-0.0031989,1.84113,-1.70817,0.0520618
,,,,,,,,,,,,,,,,1.78856,-0.310461,-0.117286,0.225311,0.042963,1.19464,0.128889,4.12854,0.132914,-0.0899324,0.0199779,0.286402,0.019353,-0.111704,-3.7654,-0.114807,0.0687407,-0.0217712,0.537004,0.00147493,0.112899,0.680748,0.0825675,0.133531,0.179001,-0.465404,0.358224,0.0575221,-0.193175,0.00347345,0.0236099,0.427229,0.62712,1.19317,0.430702,0.191053,0.119408,0.0368406,0.0159899,0.0487629,0.769489,-0.00241861,1.92194,-1.44913,0.0969349
,,,,,,,,,,,,,,,,1.78505,-0.315111,-0.119381,0.22262,0.044166,1.21251,0.132498,3.96131,0.140969,-0.0918037,0.0208186,0.285842,0.0202089,-0.114832,-3.7252,-0.073059,0.0706656,-0.0230279,0.535954,0.00442478,0.115068,0.601086,0.0832388,0.126068,0.178651,-0.464494,0.363589,0.0678466,-0.19573,0.00349557,0.0239571,0.439243,0.695058,1.20809,0.442738,0.193914,0.121196,0.0379577,0.0174298,0.049847,0.872408,-0.00341324,2.20063,-1.65536,0.296889
,,,,,,,,,,,,,,,,1.78118,-0.319751,-0.131947,0.217234,0.0453869,1.23034,0.136161,3.96131,0.151709,-0.09358,0.0217035,0.285223,0.0211051,-0.118006,-3.71515,0.013916,0.072619,-0.0244259,0.534792,0.00147493,0.11718,0.57936,0.088609,0.108274,0.178264,-0.463487,0.368943,0.0884956,-0.187804,0.0035177,0.0242818,0.451435,0.67938,1.22887,0.454953,0.19677,0.122981,0.034372,0.0189805,0.0509155,0.558561,-0.00270385,1.79948,-1.9396,0.135268
