wrench_mx.txt,wrench_mz.txt,wrench_fy.txt,proportionalf_4.txt,integralf_1.txt,wrench_fz.txt,integralf_3.txt,integralf_2.txt,wrench_my.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_4.txt,proportionalf_3.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,accd4.txt,accd2.txt,trq1.txt,vela2.txt,posd2.txt,error_vel_2.txt,error_pos_3.txt,accd3.txt,trq3.txt,posd3.txt,veld2.txt,vela1.txt,posa3.txt,trq2.txt,trq5.txt,accd1.txt,posa4.txt,veld3.txt,error_pos_4.txt,vela4.txt,accd5.txt,posa1.txt,posa2.txt,posd1.txt,posd4.txt,error_vel_4.txt,vela3.txt,veld5.txt,posa5.txt,error_pos_5.txt,error_vel_1.txt,veld1.txt,error_pos_2.txt,vela5.txt,error_pos_1.txt,trq4.txt,error_vel_3.txt,veld4.txt,posd5.txt,error_vel_5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,-2.34058,-1.30032,0.433758,0.179232,0.978,0.0382105,-0.0851393,1.04024,-5.8089,-0.7824,0.217442,1.33115,-0.697261,1.79774,-0.045227,-3.90096,1.70465,-0.173951,0.0557536,0.380531,-0.143813,2.34422,0.902986,2.934,1.7604,0.0108654,-0.235619,0.0240487,0.00161504,0.106572,-0.678822,0.652327,0.0750133,-0.0,0.589777,0.811104,0.0616689,0.391396,0.108187,0.0240487,-3.52013,-1.33864,-6.1416,-0.00312613,-5.82169
,,,,,,,,,,,,,,,,-2.30164,-1.27869,0.381498,0.167149,0.980109,0.0373972,-0.0846751,1.02293,-5.81895,-0.784088,0.204546,1.28147,-0.699413,1.98065,-0.048706,-3.83606,1.70799,-0.163634,0.0562105,0.353982,-0.14142,2.35632,0.904527,2.94033,1.7642,0.0142005,-0.219911,0.0226224,0.00161504,0.106805,-0.667836,0.613638,0.0755825,-0.0,0.584013,0.785757,0.0562779,0.368183,0.10842,0.0226224,-3.39367,-1.22725,-6.17951,-0.00323323,-6.06801
,,,,,,,,,,,,,,,,-2.25974,-1.25541,0.167232,0.149696,0.982091,0.0421786,-0.0842971,1.00431,-5.95295,-0.785673,0.191874,1.23247,-0.701376,1.68277,-0.052185,-3.76623,1.71131,-0.153496,0.0564593,0.336283,-0.138846,2.36853,0.906037,2.94627,1.76776,0.00909031,-0.202109,0.0212209,0.00161504,0.107024,-0.656849,0.575622,0.076054,-0.0,0.577745,0.528666,0.0486128,0.345373,0.108639,0.0212209,-2.58288,-0.789128,-4.65374,-0.00266325,-4.49521
,,,,,,,,,,,,,,,,-2.21484,-1.23047,0.198588,0.140969,0.983948,0.0384745,-0.0840229,0.984356,-5.9094,-0.787158,0.179443,1.19488,-0.703136,1.27514,-0.052185,-3.69141,1.71449,-0.143552,0.056615,0.323009,-0.136087,2.38025,0.907387,2.95184,1.77111,-1.07753e-05,-0.18326,0.0198461,0.00161504,0.10723,-0.656549,0.53833,0.0765611,-0.0,0.571593,0.340374,0.0397077,0.322998,0.108845,0.0198461,-2.89738,-1.00975,-5.11435,-0.0028681,-4.49758
,,,,,,,,,,,,,,,,-2.16691,-1.20384,0.162006,0.137612,0.985681,0.0296579,-0.0837602,0.963053,-5.94625,-0.788545,0.16727,1.15259,-0.704785,1.53644,-0.048706,-3.61152,1.71746,-0.133814,0.0567704,0.297935,-0.133142,2.39166,0.908726,2.95704,1.77423,0.00315164,-0.167552,0.0184998,0.00161504,0.107421,-0.650777,0.501811,0.0769553,-0.0,0.565385,0.162945,0.0337379,0.301087,0.109036,0.0184998,-3.63389,-1.23315,-4.5263,-0.00062191,-5.16345
,,,,,,,,,,,,,,,,-2.1159,-1.1755,0.088842,0.131571,0.987294,0.0238013,-0.0833384,0.940383,-5.84575,-0.789835,0.155372,1.11567,-0.706497,1.34308,-0.048706,-3.5265,1.72033,-0.124295,0.0567976,0.289086,-0.130008,2.40269,0.909974,2.96188,1.77713,-0.00941545,-0.166504,0.0171838,0.00163717,0.107578,-0.649551,0.466117,0.0773197,-0.0,0.559188,0.014484,0.042209,0.27967,0.109215,0.0171838,-3.18727,-0.885388,-5.13473,-0.00215989,-4.696
,,,,,,,,,,,,,,,,-2.06177,-1.14543,0.203814,0.127543,0.98879,0.0162229,-0.0828697,0.916326,-5.7352,-0.791032,0.143766,1.07338,-0.708162,1.14449,-0.055664,-3.43629,1.72316,-0.115011,0.0566576,0.297935,-0.126682,2.4132,0.911283,2.96637,1.77982,-0.039156,-0.169646,0.0159002,0.00163717,0.107743,-0.642079,0.431298,0.0775061,0.00147493,0.553172,-0.119493,0.0546353,0.258779,0.10938,0.0144253,-2.38625,-0.611418,-4.71766,-0.00380664,-3.60901
,,,,,,,,,,,,,,,,-2.00449,-1.1136,0.245622,0.128886,0.99017,0.00358366,-0.0825136,0.890866,-5.8223,-0.792137,0.13247,1.03377,-0.709623,1.12882,-0.062622,-3.34081,1.72615,-0.105974,0.0561565,0.292035,-0.123162,2.42306,0.912542,2.97051,1.78231,-0.0535903,-0.160221,0.0146508,0.00163717,0.107896,-0.636363,0.397409,0.0776284,-0.0,0.547447,-0.242607,0.0542477,0.238445,0.109533,0.0146508,-1.95686,-0.415219,-4.18791,-0.00317872,-3.52605
,,,,,,,,,,,,,,,,-1.944,-1.08,0.271752,0.124858,0.99144,-0.00335817,-0.0821469,0.863983,-5.8089,-0.793152,0.1215,0.999537,-0.711005,0.99294,-0.062622,-3.24,1.72889,-0.0971981,0.0556983,0.287611,-0.119446,2.43382,0.913901,2.97432,1.78459,-0.0689106,-0.141372,0.0134376,0.00163717,0.108036,-0.635037,0.3645,0.0775386,-0.0,0.540502,-0.376584,0.0441736,0.2187,0.109673,0.0134376,-2.02287,-0.418848,-6.31839,-0.00649367,-3.4684
,,,,,,,,,,,,,,,,-1.88027,-1.0446,0.371046,0.127543,0.992602,-0.0166678,-0.0817567,0.835661,-5.81225,-0.794081,0.110876,0.946505,-0.712325,0.83616,-0.06958,-3.13379,1.73212,-0.0886987,0.0545591,0.284661,-0.11553,2.44321,0.91517,2.9778,1.78668,-0.0850848,-0.129852,0.0122626,0.00163717,0.108165,-0.613879,0.332627,0.0774315,-0.0,0.534592,-0.463488,0.0411538,0.199576,0.109802,0.0122626,-2.04563,-0.394617,-4.64142,-0.00377077,-3.51662
,,,,,,,,,,,,,,,,-1.81327,-1.00737,0.250848,0.125529,0.993659,-0.0249153,-0.0814086,0.80588,-5.71175,-0.794927,0.100614,0.908242,-0.713519,0.794352,-0.06958,-3.02211,1.7348,-0.0804897,0.053785,0.287611,-0.111413,2.45178,0.916348,2.98098,1.78859,-0.106505,-0.117286,0.0111277,0.00163717,0.108281,-0.6064,0.301842,0.0773105,-0.0,0.529195,-0.438141,0.0367964,0.181105,0.109919,0.0111277,-3.61253,-1.21133,-5.12645,-0.00151388,-4.96439
,,,,,,,,,,,,,,,,-1.74294,-0.968299,0.135876,0.123516,0.994615,-0.0327813,-0.0810427,0.774624,-5.6682,-0.795692,0.0907343,0.865952,-0.714649,0.70551,-0.052185,-2.9049,1.73768,-0.072586,0.0526304,0.278761,-0.107092,2.46044,0.917667,2.98385,1.79031,-0.115439,-0.119381,0.010035,0.00163717,0.108387,-0.593749,0.272203,0.0769479,-0.0,0.523404,-0.637296,0.0467945,0.163322,0.110024,0.010035,-1.76044,-0.200444,-4.0437,-0.00320027,-2.73461
,,,,,,,,,,,,,,,,-1.66925,-0.92736,0.062712,0.127543,0.995475,-0.0462889,-0.0806308,0.741873,-5.67825,-0.79638,0.0812544,0.831717,-0.715749,0.564408,-0.052185,-2.78208,1.74053,-0.0650022,0.0513237,0.287611,-0.102564,2.46837,0.918936,2.98642,1.79185,-0.141353,-0.111003,0.00898656,0.00165929,0.10846,-0.587953,0.243763,0.0765387,0.00147493,0.518059,-0.680748,0.0460007,0.146258,0.11012,0.00751164,-2.57659,-0.669296,-4.22394,-0.00235953,-4.09656
,,,,,,,,,,,,,,,,-1.59216,-0.884531,0.047034,0.122844,0.996242,-0.050651,-0.0802704,0.707611,-5.8223,-0.796993,0.0721934,0.797481,-0.716723,0.412854,-0.055664,-2.65359,1.74343,-0.0577536,0.0498059,0.287611,-0.0978273,2.47649,0.920195,2.98872,1.79323,-0.157663,-0.101578,0.00798443,0.00165929,0.108545,-0.580901,0.21658,0.076047,-0.0,0.512234,-0.61557,0.0438246,0.129948,0.110204,0.00798443,-1.51162,-0.1649,-3.7312,-0.00356318,-2.22094
,,,,,,,,,,,,,,,,-1.51162,-0.83979,0.031356,0.1309,0.99692,-0.0673295,-0.0799963,0.671819,-5.829,-0.797536,0.0635702,0.76526,-0.71754,0.36582,-0.052185,-2.51937,1.74622,-0.0508551,0.0482395,0.284661,-0.092879,2.48376,0.921443,2.99076,1.79446,-0.170234,-0.0879646,0.00703072,0.00165929,0.10862,-0.574549,0.19071,0.0754768,-0.0,0.506999,-0.535908,0.0371095,0.114426,0.110279,0.00703072,-2.8781,-0.92247,-4.32961,-0.00123915,-4.73783
,,,,,,,,,,,,,,,,-1.4276,-0.793114,0.041808,0.121502,0.997515,-0.0660978,-0.0798122,0.634479,-5.79885,-0.798012,0.055404,0.731024,-0.718199,0.266526,-0.048706,-2.37934,1.74889,-0.0443223,0.0466325,0.271386,-0.0877167,2.49078,0.922652,2.99254,1.79553,-0.171659,-0.0722566,0.00612757,0.00165929,0.108686,-0.564812,0.166212,0.074863,-0.0,0.501764,-0.673506,0.0279343,0.0997272,0.110345,0.00612757,-2.61149,-0.704698,-4.03408,-0.00181839,-3.40791
,,,,,,,,,,,,,,,,-1.34006,-0.74448,0.099294,0.126872,0.99803,-0.0791576,-0.0795803,0.595572,-5.75195,-0.798424,0.0477144,0.696789,-0.718844,0.193362,-0.048706,-2.23344,1.75148,-0.0381708,0.0449714,0.265487,-0.0823379,2.49748,0.92388,2.99409,1.79645,-0.179601,-0.069115,0.00527711,0.00165929,0.108743,-0.553646,0.143143,0.0741498,-0.0,0.496614,-0.76041,0.0309443,0.0858859,0.110402,0.00527711,-1.66543,-0.239459,-3.70371,-0.00283082,-3.05107
,,,,,,,,,,,,,,,,-1.24896,-0.693866,0.083616,0.124858,0.99847,-0.0843372,-0.0794931,0.555082,-5.8491,-0.798776,0.040521,0.666582,-0.719283,0.062712,-0.045227,-2.0816,1.75411,-0.0324162,0.043132,0.265487,-0.0767401,2.50402,0.925189,2.99541,1.79725,-0.192549,-0.0502655,0.00448154,0.00165929,0.108792,-0.545018,0.121563,0.0732815,-0.0,0.491391,-0.637296,0.0178493,0.0729378,0.110451,0.00448154,-1.81141,-0.34738,-3.97989,-0.00309214,-2.77209
,,,,,,,,,,,,,,,,-1.15425,-0.64125,0.114972,0.129557,0.998842,-0.0957134,-0.079476,0.51299,-5.78545,-0.799074,0.0338438,0.633017,-0.719598,0.020904,-0.048706,-1.92375,1.75668,-0.0270745,0.0412341,0.258112,-0.0709209,2.51031,0.926478,2.99653,1.79792,-0.197193,-0.0356047,0.00374305,0.00165929,0.108833,-0.531486,0.101531,0.072364,-0.0,0.486212,-0.535908,0.00853025,0.0609187,0.110492,0.00374305,-2.27957,-0.565565,-3.43783,-0.000873072,-3.45528
,,,,,,,,,,,,,,,,-1.0559,-0.586609,0.214266,0.128886,0.999149,-0.101183,-0.0795176,0.469278,-5.79885,-0.799319,0.0277028,0.604824,-0.719802,-0.125424,-0.052185,-1.75983,1.75916,-0.0221618,0.0393093,0.252212,-0.0648777,2.51619,0.927706,2.99745,1.79847,-0.202347,-0.0230383,0.00306387,0.00168142,0.108844,-0.521715,0.0831083,0.0714429,0.00147493,0.481253,-0.648159,0.000876574,0.049865,0.110526,0.00158894,-3.6882,-1.40988,-3.29044,0.00149748,-5.01903
,,,,,,,,,,,,,,,,-0.953856,-0.52992,0.49647,0.123516,0.999398,-0.101397,-0.0796223,0.423928,-5.8625,-0.799518,0.0221184,0.578644,-0.719896,-0.172458,-0.06958,-1.58976,1.76135,-0.0176944,0.0375666,0.222714,-0.058608,2.5219,0.928965,2.99819,1.79892,-0.182901,-0.0136136,0.00244625,0.00168142,0.108872,-0.512289,0.0663552,0.0704329,-0.0,0.47629,-0.742305,-0.0040808,0.0398131,0.110553,0.00244625,-1.84413,-0.271351,-1.96049,-0.000144747,-2.4883
,,,,,,,,,,,,,,,,-0.84809,-0.471161,0.648024,0.127543,0.999593,-0.110432,-0.0797631,0.376922,-5.86585,-0.799675,0.0171113,0.561862,-0.719912,-0.177684,-0.066101,-1.41348,1.76361,-0.0136887,0.0356622,0.227139,-0.0521094,2.52743,0.930214,2.99878,1.79927,-0.196338,-0.00418879,0.00189247,0.00168142,0.108894,-0.510528,0.0513338,0.0693799,-0.0,0.471349,-0.764031,-0.00949995,0.0308003,0.110575,0.00189247,-3.26382,-1.05087,-2.44947,0.00213883,-4.37835
,,,,,,,,,,,,,,,,-0.738558,-0.41031,0.658476,0.123516,0.999742,-0.110813,-0.0798819,0.328242,-5.82565,-0.799794,0.0127021,0.542395,-0.719912,-0.20904,-0.066101,-1.23093,1.76571,-0.0101615,0.0338278,0.218289,-0.0453794,2.53283,0.931492,2.99923,1.79954,-0.195425,0.0,0.00140483,0.00168142,0.10891,-0.504288,0.0381065,0.0682497,-0.0,0.466397,-0.619191,-0.0101615,0.0228639,0.110591,0.00140483,-2.79147,-0.755685,-1.96128,0.00166527,-3.31612
,,,,,,,,,,,,,,,,-0.625219,-0.347344,0.67938,0.127543,0.99985,-0.118631,-0.079968,0.27787,-5.7821,-0.79988,0.00891211,0.525613,-0.719912,-0.240396,-0.066101,-1.04203,1.76779,-0.00712955,0.0319417,0.216814,-0.0384155,2.53785,0.932691,2.99955,1.79973,-0.200772,0.0,0.00098566,0.00168142,0.108922,-0.498876,0.0267363,0.067159,-0.0,0.461696,-0.546771,-0.00712955,0.0160418,0.110603,0.00098566,-3.71504,-1.25477,-2.26042,0.00372843,-4.92126
,,,,,,,,,,,,,,,,-0.508032,-0.28224,0.715962,0.12083,0.999922,-0.115068,-0.0800419,0.225788,-5.77205,-0.799938,0.0057624,0.508159,-0.719896,-0.350142,-0.073059,-0.84672,1.76982,-0.00460983,0.0300374,0.20944,-0.0312151,2.54286,0.933939,2.99977,1.79986,-0.199067,0.0,0.000637309,0.00170354,0.108908,-0.490872,0.0172872,0.0659833,0.00147493,0.45691,-0.648159,-0.00460983,0.0103723,0.110611,-0.000837617,-3.21749,-1.13664,-1.55884,0.00261279,-3.11557
,,,,,,,,,,,,,,,,-0.386957,-0.214976,0.789126,0.132914,0.999967,-0.129639,-0.0800776,0.171978,-5.7285,-0.799974,0.00327451,0.493391,-0.719896,-0.360594,-0.06958,-0.644929,1.77181,-0.00261956,0.0281266,0.181416,-0.0237759,2.54819,0.935399,2.9999,1.79994,-0.175522,0.0,0.000362154,0.00170354,0.108913,-0.483568,0.00982353,0.0645679,-0.0,0.451707,-0.764031,-0.00261956,0.00589412,0.110616,0.000362154,-2.84247,-0.737654,-2.00673,0.00188058,-3.78456
,,,,,,,,,,,,,,,,-0.261954,-0.14553,0.872742,0.1309,0.99999,-0.12943,-0.0800962,0.116422,-5.7017,-0.799992,0.00147015,0.47728,-0.719896,-0.533052,-0.059143,-0.43659,1.77363,-0.0011761,0.0263541,0.187316,-0.0160953,2.55283,0.936698,2.99997,1.79998,-0.184669,0.0010472,0.000162595,0.00170354,0.108915,-0.47287,0.00441045,0.0632921,-0.0,0.447144,-0.800241,-0.00222329,0.00264627,0.110619,0.000162595,-3.38657,-1.07874,-2.15936,0.00275682,-4.25629
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,0.972036,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.6548,-0.799999,0.000371259,0.459827,-0.719896,-0.569634,-0.059143,-0.221636,1.7754,-0.000297002,0.0245997,0.181416,-0.00817083,2.55729,0.937977,3.0,1.8,-0.180748,0.0,4.10605e-05,0.00170354,0.108916,-0.458713,0.00111378,0.0620219,-0.0,0.44271,-0.716958,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.18571,-0.98798,-0.708569,0.00469716,-3.66292
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.21243,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.65145,-0.799999,0.000371259,0.453786,-0.719896,-0.585312,-0.059143,-0.221636,1.77712,-0.000297002,0.022874,0.174041,-0.00817083,2.5617,0.939236,3.0,1.8,-0.173373,0.0,4.10605e-05,0.00172566,0.108894,-0.452672,0.00111378,0.0607632,0.00147493,0.438299,-0.597465,-0.000297002,0.000668267,0.11062,-0.00143387,-3.75197,-1.3085,-1.06496,0.00468204,-4.59658
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.32218,0.126872,0.999999,-0.126501,-0.0801031,0.0591018,-5.6213,-0.799999,0.000371259,0.44573,-0.719896,-0.632346,-0.055664,-0.221636,1.77867,-0.000297002,0.0213254,0.160767,-0.00817083,2.56614,0.940565,3.0,1.8,-0.160099,0.0,4.10605e-05,0.00172566,0.108894,-0.444616,0.00111378,0.0594341,-0.0,0.433859,-0.528666,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.30999,-1.08729,-0.519035,0.00480961,-3.66468
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.40579,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.6012,-0.799999,0.000371259,0.441031,-0.719896,-0.773448,-0.059143,-0.221636,1.78013,-0.000297002,0.0198652,0.147493,-0.00817083,2.57055,0.941803,3.0,1.8,-0.146824,0.0,4.10605e-05,0.00172566,0.108894,-0.439917,0.00111378,0.0581956,-0.0,0.429449,-0.586602,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.39609,-1.1316,-1.12433,0.00420487,-3.9364
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41102,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.59115,-0.799999,0.000371259,0.431633,-0.719896,-0.768222,-0.059143,-0.221636,1.78142,-0.000297002,0.018582,0.134218,-0.00817083,2.57483,0.943092,3.0,1.8,-0.13355,0.0,4.10605e-05,0.00172566,0.108894,-0.43052,0.00111378,0.0569067,-0.0,0.425169,-0.666264,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.62091,-1.2416,-0.283641,0.00583823,-4.22659
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.43192,0.128886,0.999999,-0.128515,-0.0801031,0.0591018,-5.57775,-0.799999,0.000371259,0.42962,-0.719896,-0.841386,-0.059143,-0.221636,1.78265,-0.000297002,0.0173431,0.120944,-0.00817083,2.57911,0.944401,3.0,1.8,-0.120276,0.0,4.10605e-05,0.00174779,0.108872,-0.428506,0.00111378,0.0555977,-0.0,0.42089,-0.713337,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.71369,-0.677896,-0.698765,0.00376763,-3.20899
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.40057,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.56435,-0.799999,0.000371259,0.423578,-0.719896,-0.86229,-0.059143,-0.221636,1.78383,-0.000297002,0.0161705,0.125369,-0.00817083,2.58333,0.94571,3.0,1.8,-0.1247,0.0,4.10605e-05,0.00174779,0.108872,-0.422464,0.00111378,0.0542887,0.00147493,0.416671,-0.767652,-0.000297002,0.000668267,0.11062,-0.00143387,-3.08685,-0.929181,-0.452064,0.00407788,-3.51214
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41625,0.132914,0.999999,-0.132542,-0.0801031,0.0591018,-5.55765,-0.799999,0.000371259,0.41955,-0.719896,-0.904098,-0.06958,-0.221636,1.78504,-0.000297002,0.0149537,0.119469,-0.00817083,2.58749,0.947029,3.0,1.8,-0.118801,0.0,4.10605e-05,0.00174779,0.108872,-0.418437,0.00111378,0.0529697,-0.0,0.412502,-0.782136,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.54723,-1.17753,-0.642779,0.00524243,-4.32123
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.40057,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.5409,-0.799999,0.000371259,0.414851,-0.719896,-1.03997,-0.073059,-0.221636,1.78613,-0.000297002,0.0138696,0.110619,-0.00817083,2.59162,0.948348,3.0,1.8,-0.109951,0.0,4.10605e-05,0.00176991,0.10885,-0.413738,0.00111378,0.0516506,-0.0,0.408374,-0.745926,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.70398,-0.663682,-0.631389,0.00386039,-3.24752
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.39012,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.55095,-0.799999,0.000371259,0.409481,-0.719896,-1.0661,-0.06958,-0.221636,1.78732,-0.000297002,0.0126749,0.116519,-0.00817083,2.59581,0.949657,3.0,1.8,-0.115851,0.0,4.10605e-05,0.00176991,0.10885,-0.408367,0.00111378,0.0503416,0.00147493,0.404185,-0.640917,-0.000297002,0.000668267,0.11062,-0.00143387,-3.30792,-1.03898,-0.354799,0.00471328,-3.93219
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41625,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.561,-0.799999,0.000371259,0.406796,-0.719896,-1.12359,-0.06958,-0.221636,1.78838,-0.000297002,0.011613,0.110619,-0.00817083,2.59968,0.950946,3.0,1.8,-0.109951,0.0,4.10605e-05,0.00176991,0.10885,-0.405682,0.00111378,0.0490528,-0.0,0.400318,-0.550392,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.32425,-1.11481,-0.829608,0.00485166,-3.67577
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.39012,0.133585,0.999999,-0.133214,-0.0801031,0.0591018,-5.5543,-0.799999,0.000371259,0.399412,-0.719896,-1.14449,-0.066101,-0.221636,1.78923,-0.000297002,0.0107723,0.0943953,-0.00817083,2.60369,0.952265,3.0,1.8,-0.093727,0.0,4.10605e-05,0.00179204,0.108828,-0.398298,0.00111378,0.0477337,0.00147493,0.396311,-0.521424,-0.000297002,0.000668267,0.11062,-0.00143387,-3.71523,-1.29841,-0.382808,0.00553743,-4.40412
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.46851,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.5275,-0.799999,0.000371259,0.396727,-0.719896,-1.27514,-0.066101,-0.221636,1.79007,-0.000297002,0.00993155,0.079646,-0.00817083,2.60786,0.953634,3.0,1.8,-0.0789777,0.0,4.10605e-05,0.00179204,0.108828,-0.395613,0.00111378,0.0463643,-0.0,0.392132,-0.517803,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.16259,-0.958968,-0.911594,0.00408909,-3.81762
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.47896,0.1309,0.999999,-0.130528,-0.0801031,0.0591018,-5.5275,-0.799999,0.000371259,0.389343,-0.719896,-1.19153,-0.073059,-0.221636,1.7908,-0.000297002,0.00920146,0.0752212,-0.00817083,2.61183,0.954974,3.0,1.8,-0.074553,0.0,4.10605e-05,0.00181416,0.108806,-0.388229,0.00111378,0.0450251,-0.0,0.388165,-0.535908,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.38493,-1.11671,-0.816072,0.0050565,-3.96379
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.62529,0.131571,0.999999,-0.1312,-0.0801031,0.0591018,-5.5208,-0.799999,0.000371259,0.38263,-0.719896,-1.22288,-0.06958,-0.221636,1.79137,-0.000297002,0.00862624,0.0634218,-0.00817083,2.61548,0.956313,3.0,1.8,-0.0627536,0.0,4.10605e-05,0.00181416,0.108806,-0.381516,0.00111378,0.0436859,0.00147493,0.38452,-0.590223,-0.000297002,0.000668267,0.11062,-0.00143387,-3.22135,-0.993873,0.504443,0.00562422,-3.6464
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.59916,0.131571,0.999999,-0.1312,-0.0801031,0.0591018,-5.5275,-0.799999,0.000371259,0.386658,-0.719896,-1.21766,-0.073059,-0.221636,1.7919,-0.000297002,0.00809526,0.0575221,-0.00817083,2.61939,0.957582,3.0,1.8,-0.0568539,0.0,4.10605e-05,0.00183628,0.108784,-0.385544,0.00111378,0.0424172,-0.0,0.380603,-0.626433,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.34929,-1.10841,-0.707473,0.00511423,-3.83418
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.36921,0.133585,0.999999,-0.133214,-0.0801031,0.0591018,-5.5208,-0.799999,0.000371259,0.380616,-0.719896,-1.4476,-0.06958,-0.221636,1.79228,-0.000297002,0.00771916,0.0442478,-0.00817083,2.62301,0.958911,3.0,1.8,-0.0435795,0.0,4.10605e-05,0.00183628,0.108784,-0.379502,0.00111378,0.041088,0.00147493,0.376988,-0.640917,-0.000297002,0.000668267,0.11062,-0.00143387,-3.615,-1.23987,-0.538388,0.00514276,-4.31775
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.40579,0.131571,0.999999,-0.1312,-0.0801031,0.0591018,-5.50405,-0.799999,0.000371259,0.376588,-0.719896,-1.49986,-0.066101,-0.221636,1.79257,-0.000297002,0.00743155,0.0309734,-0.00817083,2.62678,0.96026,3.0,1.8,-0.0303052,0.0,4.10605e-05,0.00185841,0.108761,-0.375475,0.00111378,0.0397387,-0.0,0.373212,-0.659022,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.2353,-1.02207,-0.220025,0.00550986,-3.70425
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.45805,0.132914,0.999999,-0.132542,-0.0801031,0.0591018,-5.51075,-0.799999,0.000371259,0.374575,-0.719896,-1.36399,-0.06958,-0.221636,1.79277,-0.000297002,0.00723243,0.0221239,-0.00817083,2.63057,0.961539,3.0,1.8,-0.0214556,0.0,4.10605e-05,0.00185841,0.108761,-0.373461,0.00111378,0.03846,0.00147493,0.369426,-0.662643,-0.000297002,0.000668267,0.11062,-0.00143387,-3.38306,-1.06792,-0.565639,0.00465572,-4.21013
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.36921,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.46385,-0.799999,0.000371259,0.370547,-0.719896,-1.41625,-0.073059,-0.221636,1.79294,-0.000297002,0.00705544,0.0176991,-0.00817083,2.63422,0.962838,3.0,1.8,-0.0170308,0.0,4.10605e-05,0.00185841,0.108761,-0.369433,0.00111378,0.037161,-0.0,0.365781,-0.684369,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.62003,-0.632651,-0.682602,0.00365035,-3.09902
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.34831,0.132914,0.999999,-0.132542,-0.0801031,0.0591018,-5.50405,-0.799999,0.000371259,0.364505,-0.719896,-1.63051,-0.073059,-0.221636,1.79319,-0.000297002,0.00681208,0.0221239,-0.00817083,2.63784,0.964127,3.0,1.8,-0.0214556,0.0,4.10605e-05,0.00188053,0.108739,-0.363392,0.00111378,0.0358722,0.00147493,0.362156,-0.702474,-0.000297002,0.000668267,0.11062,-0.00143387,-3.00834,-0.816288,-0.817315,0.00397019,-3.92119
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.47373,0.129557,0.999999,-0.129186,-0.0801031,0.0591018,-5.51745,-0.799999,0.000371259,0.358464,-0.719896,-1.63051,-0.06958,-0.221636,1.79352,-0.000297002,0.00648022,0.0280236,-0.00817083,2.64147,0.965456,3.0,1.8,-0.0273553,0.0,4.10605e-05,0.00190265,0.108717,-0.35735,0.00111378,0.034543,0.00147493,0.358531,-0.7242,-0.000297002,0.000668267,0.11062,-0.00143387,-2.46028,-0.524252,-0.432392,0.00285392,-2.9225
