wrench_mz.txt,wrench_my.txt,wrench_fz.txt,wrench_fx.txt,integralf_3.txt,integralf_1.txt,proportionalf_5.txt,integralf_5.txt,wrench_mx.txt,proportionalf_3.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_2.txt,proportionalf_4.txt,wrench_fy.txt,integralf_4.txt,posd4.txt,accd1.txt,error_vel_5.txt,veld5.txt,trq5.txt,posd2.txt,error_vel_3.txt,posa1.txt,error_vel_4.txt,veld4.txt,trq4.txt,veld3.txt,posa2.txt,error_pos_3.txt,posd1.txt,accd2.txt,error_pos_4.txt,veld2.txt,error_vel_2.txt,posa4.txt,error_vel_1.txt,trq2.txt,posd3.txt,error_pos_2.txt,veld1.txt,vela4.txt,vela2.txt,error_pos_5.txt,posa3.txt,posa5.txt,error_pos_1.txt,trq1.txt,vela5.txt,vela3.txt,vela1.txt,accd3.txt,accd4.txt,posd5.txt,accd5.txt,trq3.txt,estimated_trqs_5.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.038269,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.41441,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.80297,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6197,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.0,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.80297,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.017395,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.45622,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.85523,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62305,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.003479,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.42486,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.85,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.006958,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.48758,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.85,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.63645,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.003479,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.44577,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.61635,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.013916,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.48235,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.61635,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.031311,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.45622,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.8082,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.020874,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.79774,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.038269,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.46145,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.010437,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.84478,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.020874,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.45622,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.60965,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.03479,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.46667,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.013916,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.771273,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.46667,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62305,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.017395,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.771273,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.4928,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.024353,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.771273,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.46145,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6331,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.003479,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.47712,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.8291,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.031311,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62305,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.027832,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.024353,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.48758,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.60965,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.03479,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.46667,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.020874,0.5,-4.66402e-05,1.42224,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.50848,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777645,1.80297,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00182463,0.342892,0.0306568,-1.4061,-0.107631
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.013916,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,-0.000601319,2.51371,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.8291,-0.0,0.0,0.00067128,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6197,-0.00211418,0.343975,-0.0306568,-1.41122,-0.135099
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.038269,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.50325,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.031311,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.47712,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81342,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.024353,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52416,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.85523,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6197,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.010437,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.767652,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.4719,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.03479,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.771273,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.51893,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.017395,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.49803,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.8291,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.003479,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.51371,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62305,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.0,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.51371,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81342,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6331,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.027832,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52938,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81342,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.024353,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.50848,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.63645,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.024353,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.53984,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.006958,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52416,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6197,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.020874,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.4928,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83433,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.024353,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.789378,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.55029,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.8291,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.010437,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52938,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.61635,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.041748,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.53461,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.82387,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.006958,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.774894,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52938,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81342,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6264,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.006958,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52416,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.85,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.006958,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.52938,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.8291,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6197,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.03479,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.778515,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.55029,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.61635,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.013916,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.782136,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.53984,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.81865,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.62975,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,0.024353,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.785757,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.53461,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.83955,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.6331,-0.00196941,0.343434,0.0,-1.40866,-0.121365
,,,,,,,,,,,,,,,,0.5,-0.0139572,5.04841e-06,5.04841e-06,-0.020874,0.5,-4.66402e-05,1.42225,2.32095e-05,2.32095e-05,0.792999,-4.66402e-05,0.478448,-0.051176,1.5,-0.0046524,0.0604424,2.33205e-05,2.33205e-05,0.439557,6.99614e-05,2.53461,-1.0,0.0215515,6.99614e-05,-0.0,-0.0,0.10677,-0.948824,0.00384956,0.0777545,1.8291,-0.0,0.0,-0.0,0.00930466,-0.00463027,0.11062,-0.00100716,-2.613,-0.00196941,0.343434,0.0,-1.40866,-0.121365
